parent,vars,id,creation_time,psynet_version,deployment_id,deposited,inherited,inherited_from,module_id,local_key,key_within_module,key_within_experiment,export_path,is_global,module_state_id,participant_id,trial_id,node_id,network_id,description,personal,content_id,host_path,url,is_folder,data_type,extension,storage,node_definition,type,input_path,obfuscate,md5_contents,size_mb,deposit_time_sec,used_cache,class,object_type,file_system_path
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 297}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_297__prompt/4464271d1d7bfc8a6fb8d229d1554ffa.mp4""}",297,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_297__prompt,label_experiment/nodes/node_297__prompt,label_experiment/nodes/node_297__prompt.mp4,,,,,297,297,,False,4464271d1d7bfc8a6fb8d229d1554ffa,cached/label_experiment/nodes/node_297__prompt/4464271d1d7bfc8a6fb8d229d1554ffa.mp4,/static/assets/cached/label_experiment/nodes/node_297__prompt/4464271d1d7bfc8a6fb8d229d1554ffa.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-8_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-8_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_297__prompt/4464271d1d7bfc8a6fb8d229d1554ffa.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 298}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_298__prompt/84850095255f440bad024c7166005991.mp4""}",298,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_298__prompt,label_experiment/nodes/node_298__prompt,label_experiment/nodes/node_298__prompt.mp4,,,,,298,298,,False,84850095255f440bad024c7166005991,cached/label_experiment/nodes/node_298__prompt/84850095255f440bad024c7166005991.mp4,/static/assets/cached/label_experiment/nodes/node_298__prompt/84850095255f440bad024c7166005991.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-12_0-33.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-12_0-33.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_298__prompt/84850095255f440bad024c7166005991.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 299}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_299__prompt/2cbc97b726ffd05ab5f6311645230305.mp4""}",299,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_299__prompt,label_experiment/nodes/node_299__prompt,label_experiment/nodes/node_299__prompt.mp4,,,,,299,299,,False,2cbc97b726ffd05ab5f6311645230305,cached/label_experiment/nodes/node_299__prompt/2cbc97b726ffd05ab5f6311645230305.mp4,/static/assets/cached/label_experiment/nodes/node_299__prompt/2cbc97b726ffd05ab5f6311645230305.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-9_0-14.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-9_0-14.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_299__prompt/2cbc97b726ffd05ab5f6311645230305.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 300}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_300__prompt/ba99828ceda31916fbf2024f55f78396.mp4""}",300,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_300__prompt,label_experiment/nodes/node_300__prompt,label_experiment/nodes/node_300__prompt.mp4,,,,,300,300,,False,ba99828ceda31916fbf2024f55f78396,cached/label_experiment/nodes/node_300__prompt/ba99828ceda31916fbf2024f55f78396.mp4,/static/assets/cached/label_experiment/nodes/node_300__prompt/ba99828ceda31916fbf2024f55f78396.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-1_0-35.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-1_0-35.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_300__prompt/ba99828ceda31916fbf2024f55f78396.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 301}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_301__prompt/5f92a183fff54f37480664a7b101d157.mp4""}",301,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_301__prompt,label_experiment/nodes/node_301__prompt,label_experiment/nodes/node_301__prompt.mp4,,,,,301,301,,False,5f92a183fff54f37480664a7b101d157,cached/label_experiment/nodes/node_301__prompt/5f92a183fff54f37480664a7b101d157.mp4,/static/assets/cached/label_experiment/nodes/node_301__prompt/5f92a183fff54f37480664a7b101d157.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-12_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-12_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_301__prompt/5f92a183fff54f37480664a7b101d157.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 302}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_302__prompt/4c429018607e5458f88dedc6331be444.mp4""}",302,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_302__prompt,label_experiment/nodes/node_302__prompt,label_experiment/nodes/node_302__prompt.mp4,,,,,302,302,,False,4c429018607e5458f88dedc6331be444,cached/label_experiment/nodes/node_302__prompt/4c429018607e5458f88dedc6331be444.mp4,/static/assets/cached/label_experiment/nodes/node_302__prompt/4c429018607e5458f88dedc6331be444.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-17_0-34.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-17_0-34.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_302__prompt/4c429018607e5458f88dedc6331be444.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 303}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_303__prompt/902001f3a565391680e606e191a48c84.mp4""}",303,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_303__prompt,label_experiment/nodes/node_303__prompt,label_experiment/nodes/node_303__prompt.mp4,,,,,303,303,,False,902001f3a565391680e606e191a48c84,cached/label_experiment/nodes/node_303__prompt/902001f3a565391680e606e191a48c84.mp4,/static/assets/cached/label_experiment/nodes/node_303__prompt/902001f3a565391680e606e191a48c84.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-10_0-26.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-10_0-26.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_303__prompt/902001f3a565391680e606e191a48c84.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 304}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_304__prompt/bfc5ec3c5c4d377f1de2e377b3762b31.mp4""}",304,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_304__prompt,label_experiment/nodes/node_304__prompt,label_experiment/nodes/node_304__prompt.mp4,,,,,304,304,,False,bfc5ec3c5c4d377f1de2e377b3762b31,cached/label_experiment/nodes/node_304__prompt/bfc5ec3c5c4d377f1de2e377b3762b31.mp4,/static/assets/cached/label_experiment/nodes/node_304__prompt/bfc5ec3c5c4d377f1de2e377b3762b31.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-0_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-0_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_304__prompt/bfc5ec3c5c4d377f1de2e377b3762b31.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 305}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_305__prompt/26a360b0fcd51330daefb3e5a45d904f.mp4""}",305,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_305__prompt,label_experiment/nodes/node_305__prompt,label_experiment/nodes/node_305__prompt.mp4,,,,,305,305,,False,26a360b0fcd51330daefb3e5a45d904f,cached/label_experiment/nodes/node_305__prompt/26a360b0fcd51330daefb3e5a45d904f.mp4,/static/assets/cached/label_experiment/nodes/node_305__prompt/26a360b0fcd51330daefb3e5a45d904f.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-2_0-23.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-2_0-23.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_305__prompt/26a360b0fcd51330daefb3e5a45d904f.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 306}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_306__prompt/473ef1dfd6819409c7e863603ee1964f.mp4""}",306,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_306__prompt,label_experiment/nodes/node_306__prompt,label_experiment/nodes/node_306__prompt.mp4,,,,,306,306,,False,473ef1dfd6819409c7e863603ee1964f,cached/label_experiment/nodes/node_306__prompt/473ef1dfd6819409c7e863603ee1964f.mp4,/static/assets/cached/label_experiment/nodes/node_306__prompt/473ef1dfd6819409c7e863603ee1964f.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-0_0-32.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-0_0-32.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_306__prompt/473ef1dfd6819409c7e863603ee1964f.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 307}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_307__prompt/9aa58eb5bde2b545a349e89e418a8c58.mp4""}",307,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_307__prompt,label_experiment/nodes/node_307__prompt,label_experiment/nodes/node_307__prompt.mp4,,,,,307,307,,False,9aa58eb5bde2b545a349e89e418a8c58,cached/label_experiment/nodes/node_307__prompt/9aa58eb5bde2b545a349e89e418a8c58.mp4,/static/assets/cached/label_experiment/nodes/node_307__prompt/9aa58eb5bde2b545a349e89e418a8c58.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-1_0-3.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-1_0-3.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_307__prompt/9aa58eb5bde2b545a349e89e418a8c58.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 308}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_308__prompt/b3c1fddc09d6d2dce18506852dd2374d.mp4""}",308,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_308__prompt,label_experiment/nodes/node_308__prompt,label_experiment/nodes/node_308__prompt.mp4,,,,,308,308,,False,b3c1fddc09d6d2dce18506852dd2374d,cached/label_experiment/nodes/node_308__prompt/b3c1fddc09d6d2dce18506852dd2374d.mp4,/static/assets/cached/label_experiment/nodes/node_308__prompt/b3c1fddc09d6d2dce18506852dd2374d.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-6_0-14.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-6_0-14.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_308__prompt/b3c1fddc09d6d2dce18506852dd2374d.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 309}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_309__prompt/2691fd3780f6b4172ccb292451e0239c.mp4""}",309,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_309__prompt,label_experiment/nodes/node_309__prompt,label_experiment/nodes/node_309__prompt.mp4,,,,,309,309,,False,2691fd3780f6b4172ccb292451e0239c,cached/label_experiment/nodes/node_309__prompt/2691fd3780f6b4172ccb292451e0239c.mp4,/static/assets/cached/label_experiment/nodes/node_309__prompt/2691fd3780f6b4172ccb292451e0239c.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-5_0-20.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-5_0-20.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_309__prompt/2691fd3780f6b4172ccb292451e0239c.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 310}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_310__prompt/cc3a3b131387016bdfd024d0b47eb33b.mp4""}",310,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_310__prompt,label_experiment/nodes/node_310__prompt,label_experiment/nodes/node_310__prompt.mp4,,,,,310,310,,False,cc3a3b131387016bdfd024d0b47eb33b,cached/label_experiment/nodes/node_310__prompt/cc3a3b131387016bdfd024d0b47eb33b.mp4,/static/assets/cached/label_experiment/nodes/node_310__prompt/cc3a3b131387016bdfd024d0b47eb33b.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-23_0-31.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-23_0-31.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_310__prompt/cc3a3b131387016bdfd024d0b47eb33b.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 311}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_311__prompt/0718b97f02f185267199e31257e043de.mp4""}",311,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_311__prompt,label_experiment/nodes/node_311__prompt,label_experiment/nodes/node_311__prompt.mp4,,,,,311,311,,False,0718b97f02f185267199e31257e043de,cached/label_experiment/nodes/node_311__prompt/0718b97f02f185267199e31257e043de.mp4,/static/assets/cached/label_experiment/nodes/node_311__prompt/0718b97f02f185267199e31257e043de.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-30_0-33.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-30_0-33.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_311__prompt/0718b97f02f185267199e31257e043de.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 312}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_312__prompt/433171f8314b0dbbb5a6d7175f73fad7.mp4""}",312,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_312__prompt,label_experiment/nodes/node_312__prompt,label_experiment/nodes/node_312__prompt.mp4,,,,,312,312,,False,433171f8314b0dbbb5a6d7175f73fad7,cached/label_experiment/nodes/node_312__prompt/433171f8314b0dbbb5a6d7175f73fad7.mp4,/static/assets/cached/label_experiment/nodes/node_312__prompt/433171f8314b0dbbb5a6d7175f73fad7.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-4_0-13.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-4_0-13.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_312__prompt/433171f8314b0dbbb5a6d7175f73fad7.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 313}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_313__prompt/45b387e96869541a67bec33faa7c6359.mp4""}",313,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_313__prompt,label_experiment/nodes/node_313__prompt,label_experiment/nodes/node_313__prompt.mp4,,,,,313,313,,False,45b387e96869541a67bec33faa7c6359,cached/label_experiment/nodes/node_313__prompt/45b387e96869541a67bec33faa7c6359.mp4,/static/assets/cached/label_experiment/nodes/node_313__prompt/45b387e96869541a67bec33faa7c6359.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-14_0-16.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-14_0-16.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_313__prompt/45b387e96869541a67bec33faa7c6359.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 314}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_314__prompt/13565fc10a751eaad15148fd0cd1c76a.mp4""}",314,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_314__prompt,label_experiment/nodes/node_314__prompt,label_experiment/nodes/node_314__prompt.mp4,,,,,314,314,,False,13565fc10a751eaad15148fd0cd1c76a,cached/label_experiment/nodes/node_314__prompt/13565fc10a751eaad15148fd0cd1c76a.mp4,/static/assets/cached/label_experiment/nodes/node_314__prompt/13565fc10a751eaad15148fd0cd1c76a.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-5_0-30.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-5_0-30.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_314__prompt/13565fc10a751eaad15148fd0cd1c76a.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 315}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_315__prompt/8c6dd9ed2c053346e20691f4f1c2ab07.mp4""}",315,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_315__prompt,label_experiment/nodes/node_315__prompt,label_experiment/nodes/node_315__prompt.mp4,,,,,315,315,,False,8c6dd9ed2c053346e20691f4f1c2ab07,cached/label_experiment/nodes/node_315__prompt/8c6dd9ed2c053346e20691f4f1c2ab07.mp4,/static/assets/cached/label_experiment/nodes/node_315__prompt/8c6dd9ed2c053346e20691f4f1c2ab07.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-0_0-7.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-0_0-7.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_315__prompt/8c6dd9ed2c053346e20691f4f1c2ab07.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 316}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_316__prompt/670a1420e75d7aa362e8640d1f535e83.mp4""}",316,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_316__prompt,label_experiment/nodes/node_316__prompt,label_experiment/nodes/node_316__prompt.mp4,,,,,316,316,,False,670a1420e75d7aa362e8640d1f535e83,cached/label_experiment/nodes/node_316__prompt/670a1420e75d7aa362e8640d1f535e83.mp4,/static/assets/cached/label_experiment/nodes/node_316__prompt/670a1420e75d7aa362e8640d1f535e83.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-20_0-30.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-20_0-30.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_316__prompt/670a1420e75d7aa362e8640d1f535e83.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 317}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_317__prompt/132bd8ed6143c92452a3023f5044565e.mp4""}",317,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_317__prompt,label_experiment/nodes/node_317__prompt,label_experiment/nodes/node_317__prompt.mp4,,,,,317,317,,False,132bd8ed6143c92452a3023f5044565e,cached/label_experiment/nodes/node_317__prompt/132bd8ed6143c92452a3023f5044565e.mp4,/static/assets/cached/label_experiment/nodes/node_317__prompt/132bd8ed6143c92452a3023f5044565e.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-8_0-18.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-8_0-18.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_317__prompt/132bd8ed6143c92452a3023f5044565e.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 318}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_318__prompt/fc5882d3ff340262b2949e07d148be46.mp4""}",318,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_318__prompt,label_experiment/nodes/node_318__prompt,label_experiment/nodes/node_318__prompt.mp4,,,,,318,318,,False,fc5882d3ff340262b2949e07d148be46,cached/label_experiment/nodes/node_318__prompt/fc5882d3ff340262b2949e07d148be46.mp4,/static/assets/cached/label_experiment/nodes/node_318__prompt/fc5882d3ff340262b2949e07d148be46.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-23_0-34.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-23_0-34.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_318__prompt/fc5882d3ff340262b2949e07d148be46.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 319}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_319__prompt/26d957e8c62fbe98881b1f34901e239f.mp4""}",319,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_319__prompt,label_experiment/nodes/node_319__prompt,label_experiment/nodes/node_319__prompt.mp4,,,,,319,319,,False,26d957e8c62fbe98881b1f34901e239f,cached/label_experiment/nodes/node_319__prompt/26d957e8c62fbe98881b1f34901e239f.mp4,/static/assets/cached/label_experiment/nodes/node_319__prompt/26d957e8c62fbe98881b1f34901e239f.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-0_0-8.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-0_0-8.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_319__prompt/26d957e8c62fbe98881b1f34901e239f.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 320}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_320__prompt/7995a12078c9498bd114fe168157b91f.mp4""}",320,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_320__prompt,label_experiment/nodes/node_320__prompt,label_experiment/nodes/node_320__prompt.mp4,,,,,320,320,,False,7995a12078c9498bd114fe168157b91f,cached/label_experiment/nodes/node_320__prompt/7995a12078c9498bd114fe168157b91f.mp4,/static/assets/cached/label_experiment/nodes/node_320__prompt/7995a12078c9498bd114fe168157b91f.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-6_0-35.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-6_0-35.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_320__prompt/7995a12078c9498bd114fe168157b91f.mp4
