vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_,class,object_type
{},1265,2026-02-26 19:35:21,False,,,Response,31,question_page,running,ModularPage,True,102.89.75.182,"{""time_taken"": 12.618, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:39:03.637Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:39:06.324Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:39:06.324Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:39:06.325Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:39:06.325Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:39:06.326Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_20__prompt/6edc3e0bb389c719676b689e25528a88.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1266,2026-02-26 19:35:39,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 13.095, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:39:21.157Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:39:22.439Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:39:22.440Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:39:22.440Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:39:22.441Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:39:22.443Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2026-02-26T19:39:32.960Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2026-02-26T19:39:32.961Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2026-02-26T19:39:32.961Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:39:32.961Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:39:32.962Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:39:32.977Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:39:32.977Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:39:32.977Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_26__prompt/f453aa35d539071cf2025fe49156347f.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1267,2026-02-26 19:35:49,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 8.413, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:39:36.026Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:39:36.830Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:39:36.830Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:39:36.831Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:39:36.831Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:39:36.833Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_32__prompt/f525b81e7bc87edf7c884654fe60d1b2.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1268,2026-02-26 19:36:22,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 28.264, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:39:49.062Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:39:53.295Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:39:53.296Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:39:53.296Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:39:53.296Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:39:53.298Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2026-02-26T19:40:04.317Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2026-02-26T19:40:04.317Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2026-02-26T19:40:04.318Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:40:04.318Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:40:04.318Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:40:04.328Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:40:04.328Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:40:04.329Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2026-02-26T19:40:15.329Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2026-02-26T19:40:15.330Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2026-02-26T19:40:15.330Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:40:15.330Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:40:15.330Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:40:15.340Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:40:15.341Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:40:15.341Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_1__prompt/cf1e289cff67e50a800f97d39363bb45.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1269,2026-02-26 19:36:36,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 8.855, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.25, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:40:21.952Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:40:26.219Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:40:26.220Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:40:26.220Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:40:26.221Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:40:26.222Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_10__prompt/f3c09542f2b511848d8926e694a8c5e6.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1270,2026-02-26 19:39:35,False,,,Response,31,question_page,running,ModularPage,True,102.89.75.182,"{""time_taken"": 8.328, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:43:22.140Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:43:25.371Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:43:25.372Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:43:25.372Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:43:25.373Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:43:25.374Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_8__prompt/02c5479e5f9b4fa391587769df8eef56.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1271,2026-02-26 19:39:58,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 9.282, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:43:43.730Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:43:46.384Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:43:46.385Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:43:46.385Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:43:46.386Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:43:46.387Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_13__prompt/fab20dc68d4f3f81a60946cfa419399a.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1272,2026-02-26 19:40:06,False,,,Response,31,question_page,Running,ModularPage,True,102.89.75.182,"{""time_taken"": 6.383, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:43:55.134Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:43:56.409Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:43:56.410Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:43:56.410Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:43:56.411Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:43:56.412Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_18__prompt/e4b7fe5c27859cc4db18d93297a2d742.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1273,2026-02-26 19:40:28,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 15.861, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:44:06.985Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:44:13.697Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:44:13.697Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:44:13.698Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:44:13.698Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:44:13.700Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_24__prompt/16504d913730c61e84c7bb32e6cf05a0.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1274,2026-02-26 19:40:42,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 9.537, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:44:27.868Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:44:31.930Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:44:31.930Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:44:31.931Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:44:31.932Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:44:31.933Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_14__prompt/0dd95d3b7d65623f5b8ad7af5dfb2972.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1275,2026-02-26 19:40:51,False,,,Response,31,question_page,running,ModularPage,True,102.89.75.182,"{""time_taken"": 6.172, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:44:40.174Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:44:41.856Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:44:41.856Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:44:41.858Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:44:41.859Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:44:41.861Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_11__prompt/5dfded3b0357d08e76f0737d279f1c85.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1276,2026-02-26 19:41:04,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 7.117, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:44:51.732Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:44:53.942Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:44:53.943Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:44:53.943Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:44:53.944Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:44:53.945Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_22__prompt/ae2bb5cb08faa0fee64e0ed6eceeb1e3.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1277,2026-02-26 19:41:41,False,,,Response,31,question_page,running,ModularPage,True,102.89.75.182,"{""time_taken"": 32.54, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:45:03.839Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:45:15.820Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:45:15.820Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:45:15.821Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:45:15.822Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:45:15.823Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2026-02-26T19:45:26.476Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2026-02-26T19:45:26.476Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2026-02-26T19:45:26.476Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:45:26.476Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:45:26.477Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:45:26.487Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:45:26.487Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:45:26.487Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_4__prompt/7a9bf7f34aab11e227b62fa7786416b1.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1278,2026-02-26 19:42:12,False,,,Response,31,question_page,runing,ModularPage,True,102.89.75.182,"{""time_taken"": 28.153, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:45:38.430Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:45:46.266Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:45:46.266Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:45:46.267Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:45:46.267Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:45:46.269Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2026-02-26T19:45:56.915Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2026-02-26T19:45:56.916Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2026-02-26T19:45:56.916Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:45:56.916Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:45:56.916Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:45:56.927Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:45:56.927Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:45:56.927Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_29__prompt/00db4a64d47b229432cc60ddfda9b78a.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1279,2026-02-26 19:42:32,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 14.612, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:46:12.115Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:46:16.072Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:46:16.072Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:46:16.073Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:46:16.074Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:46:16.075Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_25__prompt/2ba7fabf9275e529703cc4ec9dbc0147.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1280,2026-02-26 19:42:57,False,,,Response,31,question_page,runing,ModularPage,True,102.89.75.182,"{""time_taken"": 20.935, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:46:31.292Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:46:35.932Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:46:35.933Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:46:35.933Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:46:35.934Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:46:35.936Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2026-02-26T19:46:46.582Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2026-02-26T19:46:46.582Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2026-02-26T19:46:46.582Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:46:46.582Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:46:46.583Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:46:46.592Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:46:46.592Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:46:46.592Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_31__prompt/992b6f9aee47e4851288c6c8f4dbaddb.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1281,2026-02-26 19:43:19,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 17.164, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:46:57.009Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:47:03.884Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:47:03.885Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:47:03.885Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:47:03.886Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:47:03.887Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_21__prompt/c2671dcf1b11bf16d6e68b6a67bb587c.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
